reviewerID,asin,predictRating,T_v,overall,overall_new,reviewText,filteredReviewText
A1UQBFCERIP7VJ,B01BNEYGQU,-1,1,5,1,"This toothpaste is a translucent gel with the sweet flavor and fragrance of old-fashioned bubble gum.  It is green rather than pink, which seems just as odd to me as purple ketchup.

The convenient pump dispenses the correct pea-sized dose that is recommended for brushing.  Children should still be supervised to make sure that they don't swallow the toothpaste to avoid fluoride toxicity.

The plastic container stands upright and holds 4.4 oz. or 124 g.  It has a cap that is easy to remove and replace but which smears any excess toothpaste left on the pump dispenser.  The dispenser opens and closes automatically so that the cap is not needed in routine use.  The safety-sealed containers that I received have an expiration date 16 months from receipt.

Active ingredient:  Sodium fluoride 0.24% (0.14% w/v fluoride ion).

Inactive ingredients:  Sorbitol, water, hydrated silica, PEG-12, cellulose gum, sodium lauryl sulfate, flavor, sodium saccharin, mica, titanium dioxide, D&C Yellow No. 10, FD&C Blue No. 1.","This toothpaste is a translucent gel with the sweet flavor It is green rather than pink , which seems just as odd to me as purple ketchup . The convenient pump dispenses the correct pea - sized dose that is recommended for brushing . Children should still be supervised to make sure that they do n't swallow the toothpaste to avoid fluoride toxicity . It has a cap that is easy to remove The safety - sealed containers that I received have an expiration date 16 months from receipt . Active ingredient :   Sodium fluoride 0.24 % ( 0.14 % w / v fluoride ion ) . Inactive ingredients :   Sorbitol , water , hydrated silica , PEG-12 , cellulose gum , sodium lauryl sulfate , flavor , sodium saccharin , mica , titanium dioxide , D&C Yellow No . 10 , FD&C Blue No . 1 ."
A4SD8F79JBYG2,B01E7UKR38,1,-1,3,5,"Review by my teen daughter:
Goes on smoothly, but it took 4 coats for the color to show up and be even slightly opaque. Lasts about a week before chipping.","Goes on smoothly ,"
A914TQVHI872U,B01E7UKR38,-1,1,4,1,"Review update:

While Essie states 'up to 14 days', one has to assess what effects those 14 days.

First off, this is an extremely pale opaque white with a hint of pink.

Application will require 3 even light coats of this shade, followed by its top coat.  Let dry thoroughly between.  Not quite the gel shine tho.

This color is pale, which could account for results.

This polish will hold up well for two or three days if nails are protected somewhat. It will show signs of wear and small chipping at nail tips. It can be touched up effectively.","First off , this is an extremely pale opaque white with a hint of pink . Application will require 3 even light coats of this shade , followed by its top coat . Not quite the gel shine tho . This color is pale , which could account for results . This polish will hold up well for two or three days if nails are protected somewhat . It can be touched up effectively ."
A222BBVJ75BTFE,B004CALFE4,-1,1,4,1,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles).","Love the product , except for the fact that TWO bottles have now broken after being dropped in the shower . The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands . The product is too expensive to   be wasted down the drain or watered down because the top keeps getting broken off ( two different bottles ) ."
A2KUYYA021Y4KO,B00AKP21KM,-1,1,5,1,Need a bigger bottle!,
A2O23K583MS6RI,B00BSE3III,-1,1,5,1,I've been using this product for a couple of years at the suggestion of my hair stylist. Took away the dullness of my gray hair. I like it.,Took away the dullness of my gray hair . I like it .
A121C9UWQFW5W6,B00CQ0LN80,-1,1,5,1,Just what I wanted and it arrived early,
A156IOMOA59X7N,B00CQ0LN80,-1,1,5,1,I always use this so was as expected,
A3R9H6OKZHHRJD,B00EYZY6LQ,-1,1,5,1,"I was very pleasantly surprised by this conditioner.  I went into trying it with very low expectations.  The mousse texture seemed like a gimmick, and I suspected it would not be very conditioning at all.  In reality, this conditioner left my hair soft and bouncy.  It comes in a pressured canister, like a mousse, and foams out and expands.  Don't go wild dispensing it, as it really does expand quite significantly.  It felt moisturizing when I put it on my hair in the shower, and not at all sticky (I had been afraid it would be sticky).  The smell is amazing- I'm pretty sure it's scented with essential oils.  It smells of citrus and mint.  Overall, I'm happy with the results, much happier than I anticipated.","I was very pleasantly surprised by this conditioner . I went into trying it with very low expectations . The mousse texture seemed like a gimmick , and I suspected it would not be very conditioning at all . In reality , this conditioner left my hair soft It comes in a pressured canister , like a mousse , and expands . Do n't go wild dispensing it , as it really does expand quite significantly . and not at all sticky ( I had been afraid it would be sticky ) . The smell is amazing- I 'm pretty sure it 's scented with essential oils . It smells of citrus Overall , I 'm happy with the results , much happier than I anticipated ."
A1NXF07STAXNN3,B00HLXEXDO,-1,1,5,1,soapy,soapy
AROYPRQ35VSAT,B00JF2GVWK,-1,1,5,1,If they discontinued this scent I would go postal. <3,If they discontinued this scent I would go postal .
A24A9FRVM8TQZS,B00VARTPKS,-1,1,5,1,Item just as described,
AUX122XW8ONG6,B01DLR9IDI,-1,1,5,1,This is the first eye gel/cream that actually does what it said it was gonna do.,
